Time,FromRest,Run1,Run2,Run3,Run4,Run5,Run6,Run7,,MassAdded,T2,,,b
36.9,0.8692992,0.9612232,0.7115192,0.7595392,0.9669856,1.029,0.8939952,0.702464,,,,,,
36.95,0.8679272,0.971376,0.721672,0.7458192,0.9499728,1.0397016,0.9126544,0.7123424,,,,,,
37,0.8668296,0.98098,0.7331968,0.7334712,0.9359784,1.0484824,0.9310392,0.7238672,,,,,,
37.05,0.865732,0.9883888,0.7469168,0.721672,0.9200632,1.055068,0.9458568,0.736764,,,,,,
37.1,0.8640856,0.9798824,0.7611856,0.712068,0.902776,1.0611048,0.9653392,0.750484,,,,,,
37.15,0.8632624,1.000188,0.7768264,0.7041104,0.8852144,1.0608304,0.98098,0.765576,,,,,,
37.2,0.8618904,1.0054016,0.793016,0.6975248,0.8676528,1.0627512,0.996072,0.7809424,,,,,,
37.25,0.8607928,1.004304,0.8105776,0.6931344,0.8498168,1.0627512,1.009792,0.7974064,,,,,,
37.3,0.8599696,1.0048528,0.8306088,0.690116,0.8322552,1.0630256,1.0196704,0.8166144,,,,,,
37.35,0.858872,1.0040296,0.8484448,0.6890184,0.8155168,1.0586352,1.0328416,0.8347248,,,,,,
37.4,0.8580488,1.0032064,0.8673784,0.6903904,0.7987784,1.0525984,1.0424456,0.8525608,,,,,,
37.45,0.8569512,0.998816,0.8857632,0.69286,0.7809424,1.0375064,1.04958,0.8703968,,,,,,
37.5,0.8566768,0.9927792,0.904148,0.6977992,0.7680456,1.0350368,1.0490312,0.8882328,,,,,,
37.55,0.856128,0.9826264,0.9217096,0.7041104,0.7521304,1.0240608,1.0597328,0.9063432,,,,,,
37.6,0.8558536,0.9746688,0.9373504,0.7112448,0.7392336,1.0114384,1.0597328,0.9239048,,,,,,
37.65,0.8558536,0.9647904,0.9518936,0.7208488,0.7279832,0.997444,1.0589096,0.9403688,,,,,,
37.7,0.8558536,0.9538144,0.9691808,0.7320992,0.717556,0.9818032,1.0547936,0.9565584,,,,,,
37.75,0.8558536,0.941192,0.985096,0.744996,0.7090496,0.9625952,1.057812,0.9694552,,,,,,
37.8,0.8564024,0.9307648,0.996072,0.7592648,0.7016408,0.9458568,1.050952,0.9831752,,,,,,
37.85,0.8566768,0.9175936,1.009792,0.773808,0.6967016,0.930216,1.0397016,0.9996392,,,,,,
37.9,0.8572256,0.9033248,1.0199448,0.7897232,0.69286,0.9115568,1.03586,1.0086944,,,,,,
37.95,0.8580488,0.8885072,1.029,0.8059128,0.6906648,0.8926232,1.0281768,1.0226888,,,,,,
38,0.858872,0.873964,1.0353112,0.8253952,0.6906648,0.8734152,1.0144568,1.0322928,,,,,,
38.05,0.8596952,0.8591464,1.034488,0.8435056,0.6925856,0.8539328,1.0040296,1.039976,,,,,,
38.1,0.8610672,0.8446032,1.0432688,0.861616,0.695604,0.8344504,0.9894864,1.0465616,,,,,,
38.15,0.8618904,0.8303344,1.0443664,0.879452,0.7005432,0.8155168,0.9749432,1.0512264,,,,,,
38.2,0.862988,0.81634,1.0432688,0.8970136,0.7076776,0.7974064,0.956284,1.0520496,,,,,,
38.25,0.86436,0.8028944,1.0402504,0.9145752,0.7156352,0.7776496,0.9395456,1.0517752,,,,,,
38.3,0.862988,0.7899976,1.033116,0.9318624,0.7263368,0.760088,0.9236304,1.055068,,,,,,
38.35,0.8665552,0.7757288,1.0270792,0.9477776,0.7364896,0.7447216,0.9057944,1.0504032,,,,,,
38.4,0.8682016,0.765576,1.020768,0.9612232,0.7499352,0.7304528,0.8871352,1.0493056,,,,,,
38.45,0.8692992,0.7562464,1.0075968,0.975492,0.7636552,0.7170072,0.8682016,1.0369576,,,,,,
38.5,0.8703968,0.74774,0.997444,0.9911328,0.7803936,0.7049336,0.8495424,1.0366832,,,,,,
38.55,0.8714944,0.7411544,0.9842728,1.002932,0.79576,0.6945064,0.8311576,1.0191216,,,,,,
38.6,0.8728664,0.735392,0.970004,1.0117128,0.8119496,0.6854512,0.8103032,1.0163776,,,,,,
38.65,0.8736896,0.7310016,0.954912,1.0229632,0.8295112,0.6794144,0.7954856,1.0067736,,,,,,
38.7,0.8745128,0.7288064,0.9389968,1.0300976,0.846524,0.6744752,0.7757288,0.9815288,,,,,,
38.75,0.8758848,0.7274344,0.9241792,1.03586,0.8640856,0.670908,0.7595392,0.9801568,,,,,,
38.8,0.8764336,0.7282576,0.9066176,1.0364088,0.8816472,0.6689872,0.7444472,0.9656136,,,,,,
38.85,0.8772568,0.7301784,0.8887816,1.0394272,0.8989344,0.6706336,0.7304528,0.9502472,,,,,,
38.9,0.87808,0.7337456,0.8703968,1.0421712,0.9153984,0.6725544,0.7183792,0.9332344,,,,,,
38.95,0.8783544,0.7392336,0.852012,1.0407992,0.9299416,0.6769448,0.7063056,0.9167704,,,,,,
39,0.8789032,0.7460936,0.8336272,1.037232,0.9455824,0.6835304,0.696976,0.8992088,,,,,,
39.05,0.879452,0.7537768,0.8141448,1.0322928,0.9609488,0.6917624,0.6879208,0.8819216,,,,,,
39.1,0.879452,0.7633808,0.7990528,1.0257072,0.976864,0.7008176,0.681884,0.8638112,,,,,,
39.15,0.879452,0.773808,0.7809424,1.0147312,0.9870168,0.7126168,0.6774936,0.8459752,,,,,,
39.2,0.879452,0.7850584,0.7653016,1.000188,0.9993648,0.7246904,0.6739264,0.8284136,,,,,,
39.25,0.879452,0.7996016,0.7510328,0.9936024,1.0095176,0.739508,0.67228,0.810852,,,,,,
39.3,0.8786288,0.8124984,0.7375872,0.9804312,1.0210424,0.7548744,0.6731032,0.793016,,,,,,
39.35,0.8783544,0.8262184,0.7260624,0.9689064,1.0281768,0.7713384,0.6755728,0.7787472,,,,,,
39.4,0.8778056,0.8407616,0.7150864,0.9538144,1.0342136,0.7886256,0.6796888,0.7611856,,,,,,
39.45,0.8772568,0.8553048,0.7071288,0.935704,1.0380552,0.8083824,0.6857256,0.7466424,,,,,,
39.5,0.8764336,0.869848,0.6999944,0.9217096,1.0402504,0.8270416,0.6934088,0.7337456,,,,,,
39.55,0.8756104,0.8843912,0.6953296,0.9046968,1.0405248,0.846524,0.7027384,0.7219464,,,,,,
39.6,0.8742384,0.8989344,0.6931344,0.8868608,1.037232,0.865732,0.7131656,0.7109704,,,,,,
39.65,0.8736896,0.9126544,0.6912136,0.8692992,1.0366832,0.8846656,0.7252392,0.7016408,,,,,,
39.7,0.8723176,0.9261,0.6917624,0.8514632,1.0320184,0.904148,0.7392336,0.6936832,,,,,,
39.75,0.87122,0.9365272,0.6945064,0.8319808,1.0259816,0.9225328,0.7537768,0.6879208,,,,,,
39.8,0.8703968,0.9488752,0.69972,0.8168888,1.018024,0.9400944,0.7694176,0.683256,,,,,,
39.85,0.8690248,0.9601256,0.7057568,0.7982296,1.00842,0.9557352,0.7858816,0.6799632,,,,,,
39.9,0.8676528,0.9697296,0.7137144,0.7825888,0.9949744,0.9721992,0.805364,0.6794144,,,,,,
39.95,0.8665552,0.978236,0.723044,0.7674968,0.9831752,0.9875656,0.8210048,0.67914,,,,,,
40,0.8654576,0.9856448,0.7345688,0.7535024,0.972748,1.0040296,0.8413104,0.681884,,,,,,
40.05,0.8640856,0.9941512,0.7469168,0.7397824,0.9582048,1.0169264,0.860244,0.6851768,,,,,,
40.1,0.8632624,0.9963464,0.76146,0.7290808,0.9428384,1.0284512,0.8791776,0.6912136,,,,,,
40.15,0.8618904,1.0023832,0.7768264,0.7186536,0.9271976,1.038604,0.8950928,0.6977992,,,,,,
40.2,0.8605184,1.0018344,0.7921928,0.7101472,0.9107336,1.0465616,0.915124,0.7068544,,,,,,
40.25,0.8599696,1.0037552,0.8114008,0.7035616,0.8942696,1.0528728,0.93296,0.7170072,,,,,,
40.3,0.8591464,0.989212,0.8267672,0.698348,0.8764336,1.0545192,0.9477776,0.7282576,,,,,,
40.35,0.8577744,0.997444,0.8467984,0.6947808,0.8596952,1.0567144,0.9628696,0.7397824,,,,,,
40.4,0.8577744,0.9927792,0.8649088,0.6931344,0.842408,1.0613792,0.9818032,0.7543256,,,,,,
40.45,0.8569512,0.9886632,0.8830192,0.6931344,0.8253952,1.060556,0.996072,0.7688688,,,,,,
40.5,0.8564024,0.9793336,0.9008552,0.695604,0.8089312,1.057812,1.0089688,0.784784,,,,,,
40.55,0.856128,0.9711016,0.9184168,0.6991712,0.7913696,1.0506776,1.0182984,0.8031688,,,,,,
40.6,0.8564024,0.9634184,0.9332344,0.7046592,0.7781984,1.0465616,1.0311952,0.8199072,,,,,,
40.65,0.856128,0.9502472,0.9510704,0.7115192,0.7620088,1.0364088,1.039976,0.83692,,,,,,
40.7,0.8564024,0.938448,0.9664368,0.7211232,0.7482888,1.0287256,1.041348,0.854756,,,,,,
40.75,0.8569512,0.9280208,0.9790592,0.7320992,0.7359408,1.0103408,1.0525984,0.872592,,,,,,
40.8,0.8575,0.9153984,0.9911328,0.7433496,0.725788,1.004304,1.053696,0.890428,,,,,,
40.85,0.8577744,0.9011296,1.0059504,0.7565208,0.716184,0.9903096,1.0580864,0.9077152,,,,,,
40.9,0.858872,0.8871352,1.0130848,0.7705152,0.7090496,0.9749432,1.0580864,0.9244536,,,,,,
40.95,0.8596952,0.872592,1.0243352,0.786156,0.702464,0.9584792,1.0465616,0.9387224,,,,,,
41,0.8605184,0.8558536,1.0281768,0.8015224,0.6977992,0.9392712,1.0528728,0.954912,,,,,,
41.05,0.8618904,0.8440544,1.0361344,0.8207304,0.695604,0.9239048,1.0405248,0.9697296,,,,,,
41.1,0.8627136,0.83006,1.0388784,0.8374688,0.6939576,0.90552,1.0407992,0.983724,,,,,,
41.15,0.8638112,0.81634,1.0347624,0.8553048,0.6945064,0.8865864,1.0300976,0.991956,,,,,,
41.2,0.8651832,0.8009736,1.0366832,0.8728664,0.6972504,0.8673784,1.02214,1.0100664,,,,,,
41.25,0.8662808,0.7910952,1.0369576,0.8882328,0.7016408,0.8484448,1.0106152,1.0182984,,,,,,
41.3,0.8673784,0.7776496,1.033116,0.9077152,0.7071288,0.83006,0.9952488,1.0300976,,,,,,
41.35,0.8665552,0.7677712,1.0270792,0.9244536,0.714812,0.8092056,0.9812544,1.0350368,,,,,,
41.4,0.8701224,0.7584416,1.0163776,0.938448,0.7233184,0.7913696,0.9669856,1.0432688,,,,,,
41.45,0.8709456,0.7499352,1.007048,0.9540888,0.7337456,0.7746312,0.9529912,1.0479336,,,,,,
41.5,0.872592,0.7433496,0.9982672,0.968632,0.7455448,0.758716,0.935704,1.0506776,,,,,,
41.55,0.8734152,0.7375872,0.9842728,0.983724,0.758716,0.7433496,0.9189656,1.0517752,,,,,,
41.6,0.8742384,0.7345688,0.9730224,0.996072,0.7721616,0.7293552,0.9011296,1.050952,,,,,,
41.65,0.875336,0.7320992,0.956284,1.0067736,0.7869792,0.716184,0.8830192,1.0487568,,,,,,
41.7,0.8761592,0.7307272,0.9403688,1.0161032,0.8028944,0.7054824,0.86436,1.0418968,,,,,,
41.75,0.876708,0.7320992,0.9261,1.0218656,0.8210048,0.6961528,0.8459752,1.0394272,,,,,,
41.8,0.8778056,0.73402,0.9090872,1.0306464,0.8380176,0.6876464,0.8278648,1.0322928,,,,,,
41.85,0.87808,0.7378616,0.8912512,1.0328416,0.854756,0.681884,0.8103032,1.0213168,,,,,,
41.9,0.8786288,0.7425264,0.8734152,1.037232,0.8723176,0.6769448,0.7913696,1.011164,,,,,,
41.95,0.8791776,0.7493864,0.8555792,1.0361344,0.889056,0.6744752,0.7743568,1.000188,,,,,,
42,0.8791776,0.7576184,0.8380176,1.0375064,0.9060688,0.6733776,0.758716,0.9897608,,,,,,
42.05,0.8791776,0.7661248,0.8207304,1.0353112,0.9222584,0.6747496,0.7441728,0.9735712,,,,,,
42.1,0.879452,0.7771008,0.8009736,1.0309208,0.9362528,0.6780424,0.7304528,0.9612232,,,,,,
42.15,0.8791776,0.7883512,0.784784,1.0246096,0.9510704,0.683256,0.718928,0.9458568,,,,,,
42.2,0.8786288,0.8020712,0.772436,1.0100664,0.9656136,0.6895672,0.707952,0.9299416,,,,,,
42.25,0.8786288,0.8152424,0.7562464,1.0075968,0.978236,0.6980736,0.6980736,0.9134776,,,,,,
42.3,0.8778056,0.8284136,0.7430752,0.997444,0.9927792,0.7074032,0.6909392,0.8961904,,,,,,
42.35,0.8772568,0.8421336,0.7315504,0.9831752,1.0037552,0.7192024,0.6843536,0.8789032,,,,,,
42.4,0.876708,0.8566768,0.7213976,0.9716504,1.0130848,0.732648,0.680512,0.8613416,,,,,,
42.45,0.8756104,0.8706712,0.7126168,0.9554608,1.0215912,0.7469168,0.6783168,0.8443288,,,,,,
42.5,0.8747872,0.8846656,0.705208,0.9403688,1.0254328,0.7622832,0.676396,0.8270416,,,,,,
42.55,0.8734152,0.89866,0.7005432,0.9266488,1.0322928,0.7784728,0.6780424,0.8097544,,,,,,
42.6,0.8728664,0.9121056,0.696976,0.9104592,1.0353112,0.7974064,0.6807864,0.7913696,,,,,,
42.65,0.8714944,0.9252768,0.6950552,0.893172,1.0369576,0.813596,0.684628,0.7762776,,,,,,
42.7,0.8703968,0.9351552,0.695604,0.8756104,1.0366832,0.8339016,0.6912136,0.7617344,,,,,,
42.75,0.8692992,0.9469544,0.6980736,0.8585976,1.034488,0.8525608,0.6991712,0.74774,,,,,,
42.8,0.8682016,0.9601256,0.7019152,0.8413104,1.0311952,0.87122,0.7085008,0.7348432,,,,,,
42.85,0.8649088,0.9678088,0.7076776,0.824572,1.0254328,0.890428,0.718928,0.7233184,,,,,,
42.9,0.8660064,0.978236,0.7153608,0.808108,1.0188472,0.9088128,0.731276,0.7126168,,,,,,
42.95,0.8646344,0.9831752,0.7249648,0.7919184,1.0103408,0.9263744,0.744996,0.7043848,,,,,,
43,0.8632624,0.9881144,0.7356664,0.7749056,1.0004624,0.943936,0.7595392,0.6972504,,,,,,
43.05,0.8624392,0.9936024,0.7480144,0.7606368,0.989212,0.9606744,0.77518,0.6912136,,,,,,
43.1,0.8613416,0.9985416,0.76146,0.74774,0.9752176,0.9765896,0.7938392,0.6865488,,,,,,
43.15,0.8605184,0.9968952,0.7760032,0.7359408,0.9636928,0.9914072,0.8105776,0.6840792,,,,,,
43.2,0.8594208,0.997444,0.7913696,0.7252392,0.949424,1.0051272,0.8281392,0.6835304,,,,,,
43.25,0.8585976,0.996072,0.8100288,0.7164584,0.9337832,1.0147312,0.8462496,0.6840792,,,,,,
43.3,0.8577744,0.993328,0.8240232,0.7098728,0.9184168,1.0281768,0.86436,0.6865488,,,,,,
43.35,0.8572256,0.989212,0.8418592,0.703836,0.9022272,1.0377808,0.8830192,0.6903904,,,,,,
43.4,0.8566768,0.9834496,0.8618904,0.6999944,0.8852144,1.04272,0.9005808,0.6953296,,,,,,
43.45,0.8564024,0.9752176,0.8800008,0.6975248,0.8687504,1.0504032,0.9184168,0.7032872,,,,,,
43.5,0.8564024,0.9678088,0.897288,0.6975248,0.8517376,1.055068,0.9354296,0.7117936,,,,,,
43.55,0.8564024,0.9582048,0.9143008,0.698348,0.8349992,1.0569888,0.9499728,0.721672,,,,,,
43.6,0.8564024,0.9475032,0.9313136,0.701092,0.8185352,1.0572632,0.9675344,0.7329224,,,,,,
43.65,0.8566768,0.9354296,0.945308,0.7068544,0.8006992,1.0534216,0.9826264,0.7452704,,,,,,
43.7,0.8575,0.9258256,0.9623208,0.7128912,0.787528,1.0498544,0.996072,0.758716,,,,,,
43.75,0.8577744,0.9129288,0.9763152,0.7213976,0.7735336,1.0473848,1.0026576,0.773808,,,,,,
43.8,0.8583232,0.8992088,0.9831752,0.7301784,0.7576184,1.0369576,1.0202192,0.7891744,,,,,,
43.85,0.8594208,0.8857632,0.9985416,0.7414288,0.7452704,1.0295488,1.0240608,0.8050896,,,,,,
43.9,0.860244,0.8714944,1.011164,0.7540512,0.7345688,1.02214,1.0377808,0.8237488,,,,,,
43.95,0.8610672,0.8575,1.0158288,0.7677712,0.7246904,1.0100664,1.044092,0.8407616,,,,,,
44,0.8624392,0.8432312,1.0237864,0.7823144,0.7167328,0.9903096,1.04958,0.8580488,,,,,,
44.05,0.8635368,0.83006,1.031744,0.7993272,0.709324,0.9798824,1.0525984,0.875336,,,,,,
44.1,0.8646344,0.8166144,1.031744,0.8130472,0.7046592,0.9647904,1.0542448,0.8926232,,,,,,
44.15,0.8660064,0.8020712,1.0364088,0.8303344,0.7008176,0.949424,1.053696,0.909636,,,,,,
44.2,0.867104,0.7894488,1.0361344,0.8495424,0.6986224,0.9326856,1.0515008,0.9261,,,,,,
44.25,0.8682016,0.7795704,1.034488,0.8665552,0.6980736,0.9167704,1.0484824,0.9389968,,,,,,
44.3,0.8695736,0.7699664,1.027628,0.8838424,0.6999944,0.8989344,1.0424456,0.9573816,,,,,,
44.35,0.8706712,0.7606368,1.0226888,0.9003064,0.7032872,0.8802752,1.0350368,0.9697296,,,,,,
44.4,0.8723176,0.7521304,1.0174752,0.9173192,0.707952,0.8618904,1.0265304,0.9839984,,,,,,
44.45,0.8731408,0.7466424,0.9977184,0.9310392,0.7139888,0.8432312,1.0141824,0.9952488,,,,,,
44.5,0.873964,0.7411544,0.9955232,0.9461312,0.721672,0.8248464,1.0051272,1.0067736,,,,,,
44.55,0.8750616,0.7378616,0.9861936,0.9609488,0.7318248,0.8070104,0.9922304,1.0158288,,,,,,
44.6,0.8758848,0.7356664,0.9697296,0.9760408,0.7425264,0.7880768,0.9757664,1.0281768,,,,,,
44.65,0.876708,0.7345688,0.9584792,0.9886632,0.7546,0.7716128,0.9606744,1.0322928,,,,,,
44.7,0.8778056,0.735392,0.9431128,1.000188,0.7674968,0.7556976,0.9469544,1.0410736,,,,,,
44.75,0.87808,0.7378616,0.9271976,1.007048,0.7812168,0.7411544,0.9307648,1.0421712,,,,,,
44.8,0.8786288,0.7414288,0.911008,1.018024,0.798504,0.7274344,0.9140264,1.0471104,,,,,,
44.85,0.8786288,0.746368,0.8934464,1.0243352,0.8114008,0.7159096,0.895916,1.0476592,,,,,,
44.9,0.8791776,0.753228,0.8764336,1.0270792,0.83006,0.7054824,0.8778056,1.0473848,,,,,,
44.95,0.8791776,0.7609112,0.8585976,1.0265304,0.846524,0.696976,0.860244,1.0443664,,,,,,
45,0.8791776,0.7702408,0.841036,1.034488,0.8635368,0.6890184,0.8421336,1.0402504,,,,,,
45.05,0.8791776,0.78204,0.8240232,1.0314696,0.8802752,0.6838048,0.824572,1.034488,,,,,,
45.1,0.8789032,0.7910952,0.8061872,1.0322928,0.8967392,0.6796888,0.8075592,1.0251584,,,,,,
45.15,0.8783544,0.8031688,0.7919184,1.0254328,0.9129288,0.6785912,0.7905464,1.0169264,,,,,,
45.2,0.8783544,0.8155168,0.7746312,1.0232376,0.9285696,0.6783168,0.7727104,1.0062248,,,,,,
45.25,0.8775312,0.8306088,0.7603624,1.0163776,0.9433872,0.6796888,0.7578928,0.9971696,,,,,,
45.3,0.876708,0.8440544,0.7474656,1.0078712,0.9579304,0.6835304,0.7433496,0.979608,,,,,,
45.35,0.8758848,0.8580488,0.735392,0.9977184,0.9716504,0.6884696,0.7307272,0.9694552,,,,,,
45.4,0.8750616,0.8717688,0.7252392,0.9839984,0.9839984,0.6950552,0.7192024,0.9546376,,,,,,
45.45,0.8742384,0.8854888,0.7167328,0.9721992,0.9916816,0.7041104,0.7085008,0.9417408,,,,,,
45.5,0.8731408,0.8994832,0.7095984,0.9584792,1.0051272,0.7142632,0.69972,0.9258256,,,,,,
45.55,0.8723176,0.9126544,0.7043848,0.943936,1.009792,0.7255136,0.6931344,0.909636,,,,,,
45.6,0.8709456,0.9228072,0.7008176,0.9280208,1.0185728,0.7386848,0.6876464,0.8926232,,,,,,
45.65,0.869848,0.9368016,0.6994456,0.9145752,1.0259816,0.7535024,0.6835304,0.8756104,,,,,,
45.7,0.868476,0.9455824,0.6988968,0.8981112,1.0300976,0.7680456,0.681884,0.858872,,,,,,
45.75,0.8673784,0.956284,0.701092,0.8813728,1.0300976,0.7853328,0.680512,0.8418592,,,,,,
45.8,0.8660064,0.9680832,0.7049336,0.8646344,1.0328416,0.8042664,0.6824328,0.8248464,,,,,,
45.85,0.8649088,0.9763152,0.7104216,0.8473472,1.031744,0.821828,0.6849024,0.8083824,,,,,,
45.9,0.8613416,0.9829008,0.7178304,0.8308832,1.029,0.839664,0.690116,0.7908208,,,,,,
45.95,0.8624392,0.9883888,0.7255136,0.8119496,1.024884,0.8585976,0.6967016,0.7757288,,,,,,
46,0.861616,0.9903096,0.736764,0.7990528,1.0188472,0.8769824,0.7043848,0.7611856,,,,,,
46.05,0.8605184,0.9955232,0.7485632,0.78204,1.011164,0.8950928,0.7137144,0.74774,,,,,,
46.1,0.8594208,0.9936024,0.7611856,0.7680456,1.0021088,0.9129288,0.7249648,0.7359408,,,,,,
46.15,0.858872,0.9941512,0.7749056,0.7546,0.991956,0.9304904,0.736764,0.724416,,,,,,
46.2,0.8580488,0.9922304,0.790272,0.7428008,0.9785104,0.9455824,0.7507584,0.7145376,,,,,,
46.25,0.8572256,0.989212,0.8064616,0.7318248,0.965888,0.9601256,0.765576,0.7060312,,,,,,
46.3,0.8572256,0.9872912,0.8248464,0.723044,0.9546376,0.9787848,0.7825888,0.6994456,,,,,,
46.35,0.8566768,0.978236,0.8418592,0.714812,0.9400944,0.9927792,0.7987784,0.694232,,,,,,
46.4,0.8566768,0.9653392,0.8594208,0.7090496,0.924728,1.0059504,0.813596,0.6892928,,,,,,
46.45,0.8564024,0.9636928,0.876708,0.7041104,0.9093616,1.0147312,0.8330784,0.6879208,,,,,,
46.5,0.8566768,0.956284,0.8937208,0.701092,0.893172,1.0218656,0.8509144,0.6870976,,,,,,
46.55,0.8566768,0.943936,0.911008,0.7008176,0.8769824,1.0361344,0.868476,0.6879208,,,,,,
46.6,0.8550304,0.93296,0.9271976,0.701092,0.860244,1.04272,0.886312,0.6906648,,,,,,
46.65,0.8577744,0.9228072,0.9403688,0.7041104,0.8440544,1.048208,0.9038736,0.6950552,,,,,,
46.7,0.8580488,0.9099104,0.9557352,0.707952,0.8278648,1.0515008,0.9214352,0.7005432,,,,,,
46.75,0.8591464,0.897288,0.970004,0.7137144,0.8119496,1.0504032,0.9351552,0.7074032,,,,,,
46.8,0.8599696,0.8838424,0.9845472,0.7213976,0.7968576,1.0525984,0.9516192,0.7159096,,,,,,
46.85,0.8607928,0.8701224,0.9936024,0.7301784,0.7823144,1.050952,0.9664368,0.7266112,,,,,,
46.9,0.8621648,0.856128,1.0037552,0.7403312,0.7691432,1.0471104,0.98098,0.738136,,,,,,
46.95,0.8613416,0.8426824,1.0150056,0.751856,0.7546,1.0416224,0.9908584,0.750484,,,,,,
47,0.8640856,0.8297856,1.0199448,0.7647528,0.7430752,1.0287256,1.0086944,0.7639296,,,,,,
47.05,0.865732,0.8166144,1.0270792,0.7812168,0.7323736,1.0257072,1.019396,0.777924,,,,,,
47.1,0.8668296,0.8020712,1.024884,0.7938392,0.7235928,1.0155544,1.0281768,0.793016,,,,,,
47.15,0.865732,0.7910952,1.0325672,0.8111264,0.7159096,1.0034808,1.0295488,0.8114008,,,,,,
47.2,0.8692992,0.7825888,1.0270792,0.827316,0.7104216,0.9903096,1.0418968,0.8278648,,,,,,
47.25,0.8703968,0.771064,1.0309208,0.8435056,0.70658,0.9760408,1.0465616,0.8443288,,,,,,
47.3,0.8690248,0.762832,1.0251584,0.860244,0.703836,0.9587536,1.0490312,0.861616,,,,,,
47.35,0.8728664,0.7551488,1.0196704,0.8772568,0.7021896,0.942564,1.0479336,0.8786288,,,,,,
47.4,0.8736896,0.749112,1.0122616,0.8942696,0.7030128,0.9277464,1.0493056,0.8953672,,,,,,
47.45,0.8745128,0.743624,1.007048,0.9107336,0.705208,0.9104592,1.0473848,0.9118312,,,,,,
47.5,0.8756104,0.7411544,0.9941512,0.9258256,0.7090496,0.8926232,1.0429944,0.9277464,,,,,,
47.55,0.8764336,0.7386848,0.9831752,0.9395456,0.714812,0.8745128,1.037232,0.9431128,,,,,,
47.6,0.8772568,0.7384104,0.9702784,0.9538144,0.721672,0.8564024,1.027628,0.9584792,,,,,,
47.65,0.8775312,0.7392336,0.9560096,0.9675344,0.729904,0.8380176,1.0210424,0.9724736,,,,,,
47.7,0.8783544,0.7417032,0.941192,0.9820776,0.739508,0.8201816,1.0081456,0.9853704,,,,,,
47.75,0.8786288,0.744996,0.9277464,0.9903096,0.7507584,0.8031688,0.9990904,0.9971696,,,,,,
47.8,0.8789032,0.7507584,0.9121056,1.0032064,0.762832,0.7842352,0.9861936,1.0081456,,,,,,
47.85,0.8789032,0.7576184,0.8953672,1.0122616,0.7757288,0.7685944,0.9721992,1.01528,,,,,,
47.9,0.8789032,0.7647528,0.8783544,1.0188472,0.7905464,0.7535024,0.9546376,1.0259816,,,,,,
47.95,0.8791776,0.773808,0.8613416,1.0243352,0.8048152,0.739508,0.9417408,1.0328416,,,,,,
48,0.8786288,0.7831376,0.8440544,1.0281768,0.8223768,0.72716,0.9252768,1.0380552,,,,,,
48.05,0.87808,0.7965832,0.8275904,1.027628,0.8385664,0.716184,0.9085384,1.0421712,,,,,,
48.1,0.8778056,0.8061872,0.8111264,1.024884,0.854756,0.7057568,0.8912512,1.044092,,,,,,
48.15,0.8772568,0.820456,0.793016,1.0298232,0.8709456,0.6975248,0.873964,1.0443664,,,,,,
48.2,0.876708,0.8333528,0.7790216,1.0229632,0.8874096,0.6909392,0.8564024,1.0432688,,,,,,
48.25,0.8758848,0.846524,0.7650272,1.0185728,0.9035992,0.686,0.8385664,1.0402504,,,,,,
48.3,0.875336,0.8599696,0.751856,1.0155544,0.91924,0.6829816,0.8212792,1.0355856,,,,,,
48.35,0.8742384,0.8734152,0.7403312,0.9985416,0.9340576,0.6816096,0.8045408,1.030372,,,,,,
48.4,0.8736896,0.8865864,0.729904,0.9963464,0.945308,0.6827072,0.786156,1.0226888,,,,,,
48.45,0.8723176,0.9003064,0.7213976,0.98784,0.9593024,0.6849024,0.7713384,1.013908,,,,,,
48.5,0.87122,0.9129288,0.7145376,0.9702784,0.972748,0.6884696,0.7565208,1.00156,,,,,,
48.55,0.8673784,0.924728,0.7085008,0.9609488,0.9845472,0.6939576,0.7430752,0.9930536,,,,,,
48.6,0.8690248,0.9368016,0.7049336,0.9488752,0.9966208,0.7016408,0.7307272,0.9776872,,,,,,
48.65,0.8676528,0.9455824,0.7032872,0.9340576,1.0059504,0.710696,0.7197512,0.9669856,,,,,,
48.7,0.8662808,0.9573816,0.7027384,0.9186912,1.011164,0.7213976,0.7101472,0.9527168,,,,,,
48.75,0.8654576,0.9639672,0.7049336,0.902776,1.0199448,0.732648,0.7021896,0.9354296,,,,,,
48.8,0.8618904,0.9721992,0.7082264,0.886312,1.0240608,0.7460936,0.6950552,0.921984,,,,,,
48.85,0.862988,0.9779616,0.7126168,0.8701224,1.0273536,0.7606368,0.690116,0.9063432,,,,,,
48.9,0.8618904,0.9859192,0.7197512,0.8536584,1.029,0.7760032,0.6868232,0.8893304,,,,,,
48.95,0.8607928,0.98784,0.7279832,0.8347248,1.0287256,0.7921928,0.6849024,0.8728664,,,,,,
49,0.8596952,0.9897608,0.7378616,0.8210048,1.0268048,0.8105776,0.6849024,0.856128,,,,,,
49.05,0.8591464,0.9900352,0.7485632,0.8028944,1.023512,0.828688,0.6862744,0.839664,,,,,,
49.1,0.8583232,0.9930536,0.7611856,0.7883512,1.0155544,0.8462496,0.6903904,0.8232,,,,,,
49.15,0.8575,0.9914072,0.7754544,0.7743568,1.0095176,0.8640856,0.6950552,0.8072848,,,,,,
49.2,0.8572256,0.9883888,0.7897232,0.7609112,1.0037552,0.882196,0.7016408,0.7919184,,,,,,
49.25,0.8569512,0.9834496,0.8050896,0.749112,0.9944256,0.9005808,0.7098728,0.77518,,,,,,
